Store_ID,T_Date,Region,Brand,NetAmount_Local
S0311,2025-02-27,Taiwan,Pizza Hut,30434.56
S0316,2025-02-27,Taiwan,Pizza Hut,41411.45
S0317,2025-02-27,Taiwan,Pizza Hut,66902.44
S0013,2025-02-28,Taiwan,Pizza Hut,70863.02
S0016,2025-02-28,Taiwan,Pizza Hut,119308.08
S0021,2025-02-28,Taiwan,Pizza Hut,129693.37
S0026,2025-02-28,Taiwan,Pizza Hut,82446.86
S0029,2025-02-28,Taiwan,Pizza Hut,90699.44
S0033,2025-02-28,Taiwan,Pizza Hut,85955.12
S0049,2025-02-28,Taiwan,Pizza Hut,74830.13
S0061,2025-02-28,Taiwan,Pizza Hut,73925.82
S0074,2025-02-28,Taiwan,Pizza Hut,139899.35
S0096,2025-02-28,Taiwan,Pizza Hut,101008.65
S0097,2025-02-28,Taiwan,Pizza Hut,69144.19
S0101,2025-02-28,Taiwan,Pizza Hut,95022.54
S0102,2025-02-28,Taiwan,Pizza Hut,79916.37
S0105,2025-02-28,Taiwan,Pizza Hut,82618.52
S0107,2025-02-28,Taiwan,Pizza Hut,72541.29
S0109,2025-02-28,Taiwan,Pizza Hut,79983.22
S0124,2025-02-28,Taiwan,Pizza Hut,85099.3
S0137,2025-02-28,Taiwan,Pizza Hut,126349.94
S0142,2025-02-28,Taiwan,Pizza Hut,63203.56
S0145,2025-02-28,Taiwan,Pizza Hut,67876.68
S0156,2025-02-28,Taiwan,Pizza Hut,40398.18
S0161,2025-02-28,Taiwan,Pizza Hut,88132.8
S0165,2025-02-28,Taiwan,Pizza Hut,88461.16
S0167,2025-02-28,Taiwan,Pizza Hut,53283.54
S0177,2025-02-28,Taiwan,Pizza Hut,132929.53
S0181,2025-02-28,Taiwan,Pizza Hut,117089.73
S0186,2025-02-28,Taiwan,Pizza Hut,84721.67
S0190,2025-02-28,Taiwan,Pizza Hut,80913.69
S0198,2025-02-28,Taiwan,Pizza Hut,94875.92
S0205,2025-02-28,Taiwan,Pizza Hut,78050.4
S0212,2025-02-28,Taiwan,Pizza Hut,124263.35
S0221,2025-02-28,Taiwan,Pizza Hut,87380.14
S0225,2025-02-28,Taiwan,Pizza Hut,100905.8
S0249,2025-02-28,Taiwan,Pizza Hut,64368.66
S0257,2025-02-28,Taiwan,Pizza Hut,84741.15
S0265,2025-02-28,Taiwan,Pizza Hut,132318.57
S0269,2025-02-28,Taiwan,Pizza Hut,52734.88
S0300,2025-02-28,Taiwan,Pizza Hut,40155.71
S0303,2025-02-28,Taiwan,Pizza Hut,45634.09
S0008,2025-03-01,Taiwan,Pizza Hut,94354.2
S0016,2025-03-01,Taiwan,Pizza Hut,99681.02
S0017,2025-03-01,Taiwan,Pizza Hut,109373.69
S0021,2025-03-01,Taiwan,Pizza Hut,84417.24
S0031,2025-03-01,Taiwan,Pizza Hut,39085.99
S0034,2025-03-01,Taiwan,Pizza Hut,89695.94
S0038,2025-03-01,Taiwan,Pizza Hut,70114.11
S0045,2025-03-01,Taiwan,Pizza Hut,99479.22
S0051,2025-03-01,Taiwan,Pizza Hut,103187.47
S0087,2025-03-01,Taiwan,Pizza Hut,71490.54
S0090,2025-03-01,Taiwan,Pizza Hut,95671.82
S0103,2025-03-01,Taiwan,Pizza Hut,62025.35
S0116,2025-03-01,Taiwan,Pizza Hut,74054.07
S0120,2025-03-01,Taiwan,Pizza Hut,64888.27
S0122,2025-03-01,Taiwan,Pizza Hut,93577.65
S0131,2025-03-01,Taiwan,Pizza Hut,56244.05
S0145,2025-03-01,Taiwan,Pizza Hut,58961.36
S0155,2025-03-01,Taiwan,Pizza Hut,96549.12
S0162,2025-03-01,Taiwan,Pizza Hut,109084.06
S0172,2025-03-01,Taiwan,Pizza Hut,49176.1
S0184,2025-03-01,Taiwan,Pizza Hut,72574.95
S0190,2025-03-01,Taiwan,Pizza Hut,87281.06
S0198,2025-03-01,Taiwan,Pizza Hut,65865.54
S0202,2025-03-01,Taiwan,Pizza Hut,96878.28
S0204,2025-03-01,Taiwan,Pizza Hut,44053.63
S0233,2025-03-01,Taiwan,Pizza Hut,50898.86
S0234,2025-03-01,Taiwan,Pizza Hut,50435.0
S0271,2025-03-01,Taiwan,Pizza Hut,77897.92
S0277,2025-03-01,Taiwan,Pizza Hut,46508.95
S0281,2025-03-01,Taiwan,Pizza Hut,50823.59
S0296,2025-03-01,Taiwan,Pizza Hut,53982.5
S0318,2025-03-01,Taiwan,Pizza Hut,63655.77
S0319,2025-03-01,Taiwan,Pizza Hut,51142.7
S0006,2025-03-02,Taiwan,Pizza Hut,83874.94
S0015,2025-03-02,Taiwan,Pizza Hut,80079.89
S0044,2025-03-02,Taiwan,Pizza Hut,93927.86
S0052,2025-03-02,Taiwan,Pizza Hut,82220.35
S0069,2025-03-02,Taiwan,Pizza Hut,98440.51
S0084,2025-03-02,Taiwan,Pizza Hut,63081.93
S0086,2025-03-02,Taiwan,Pizza Hut,84913.24
S0088,2025-03-02,Taiwan,Pizza Hut,40233.01
S0100,2025-03-02,Taiwan,Pizza Hut,107130.58
S0103,2025-03-02,Taiwan,Pizza Hut,70359.4
S0108,2025-03-02,Taiwan,Pizza Hut,87579.0
S0111,2025-03-02,Taiwan,Pizza Hut,110249.68
S0114,2025-03-02,Taiwan,Pizza Hut,58214.0
S0122,2025-03-02,Taiwan,Pizza Hut,83791.21
S0124,2025-03-02,Taiwan,Pizza Hut,53221.51
S0125,2025-03-02,Taiwan,Pizza Hut,34062.65
S0127,2025-03-02,Taiwan,Pizza Hut,57113.12
S0143,2025-03-02,Taiwan,Pizza Hut,52863.25
S0149,2025-03-02,Taiwan,Pizza Hut,74121.32
S0152,2025-03-02,Taiwan,Pizza Hut,71971.46
S0161,2025-03-02,Taiwan,Pizza Hut,95124.49
S0175,2025-03-02,Taiwan,Pizza Hut,71055.82
S0177,2025-03-02,Taiwan,Pizza Hut,77815.62
S0186,2025-03-02,Taiwan,Pizza Hut,75936.01
S0194,2025-03-02,Taiwan,Pizza Hut,55186.76
S0195,2025-03-02,Taiwan,Pizza Hut,95675.13
S0246,2025-03-02,Taiwan,Pizza Hut,78809.07
S0253,2025-03-02,Taiwan,Pizza Hut,52472.35
S0277,2025-03-02,Taiwan,Pizza Hut,51350.01
S0288,2025-03-02,Taiwan,Pizza Hut,58071.04
S0309,2025-03-02,Taiwan,Pizza Hut,84121.61
S0310,2025-03-02,Taiwan,Pizza Hut,30390.61
S0011,2025-03-03,Taiwan,Pizza Hut,23255.63
S0015,2025-03-03,Taiwan,Pizza Hut,30223.33
S0018,2025-03-03,Taiwan,Pizza Hut,24194.33
S0029,2025-03-03,Taiwan,Pizza Hut,23684.33
S0039,2025-03-03,Taiwan,Pizza Hut,28449.53
S0040,2025-03-03,Taiwan,Pizza Hut,21541.76
S0041,2025-03-03,Taiwan,Pizza Hut,34785.0
S0044,2025-03-03,Taiwan,Pizza Hut,36005.3
S0048,2025-03-03,Taiwan,Pizza Hut,42481.04
S0052,2025-03-03,Taiwan,Pizza Hut,28387.49
S0058,2025-03-03,Taiwan,Pizza Hut,38949.97
S0078,2025-03-03,Taiwan,Pizza Hut,31032.73
S0101,2025-03-03,Taiwan,Pizza Hut,26217.03
S0113,2025-03-03,Taiwan,Pizza Hut,24527.81
S0119,2025-03-03,Taiwan,Pizza Hut,29283.82
S0130,2025-03-03,Taiwan,Pizza Hut,24276.37
S0133,2025-03-03,Taiwan,Pizza Hut,26340.34
S0139,2025-03-03,Taiwan,Pizza Hut,23352.31
S0145,2025-03-03,Taiwan,Pizza Hut,23378.1
S0150,2025-03-03,Taiwan,Pizza Hut,37136.87
S0157,2025-03-03,Taiwan,Pizza Hut,20175.54
S0162,2025-03-03,Taiwan,Pizza Hut,31281.12
S0168,2025-03-03,Taiwan,Pizza Hut,20859.45
S0169,2025-03-03,Taiwan,Pizza Hut,28391.77
S0176,2025-03-03,Taiwan,Pizza Hut,25857.75
S0187,2025-03-03,Taiwan,Pizza Hut,22154.18
S0189,2025-03-03,Taiwan,Pizza Hut,21801.75
S0195,2025-03-03,Taiwan,Pizza Hut,17779.14
S0218,2025-03-03,Taiwan,Pizza Hut,29220.74
S0224,2025-03-03,Taiwan,Pizza Hut,14588.83
S0228,2025-03-03,Taiwan,Pizza Hut,19275.52
S0277,2025-03-03,Taiwan,Pizza Hut,28025.34
S0001,2025-03-04,Taiwan,Pizza Hut,12924.97
S0043,2025-03-04,Taiwan,Pizza Hut,27416.44
S0049,2025-03-04,Taiwan,Pizza Hut,35851.48
S0050,2025-03-04,Taiwan,Pizza Hut,22309.06
S0053,2025-03-04,Taiwan,Pizza Hut,68598.54
S0062,2025-03-04,Taiwan,Pizza Hut,29388.66
S0094,2025-03-04,Taiwan,Pizza Hut,27097.98
S0099,2025-03-04,Taiwan,Pizza Hut,36733.3
S0100,2025-03-04,Taiwan,Pizza Hut,36501.63
S0102,2025-03-04,Taiwan,Pizza Hut,28845.93
S0133,2025-03-04,Taiwan,Pizza Hut,22288.95
S0135,2025-03-04,Taiwan,Pizza Hut,31631.93
S0142,2025-03-04,Taiwan,Pizza Hut,47275.55
S0144,2025-03-04,Taiwan,Pizza Hut,29143.09
S0147,2025-03-04,Taiwan,Pizza Hut,39457.71
S0148,2025-03-04,Taiwan,Pizza Hut,30440.69
S0152,2025-03-04,Taiwan,Pizza Hut,24763.56
S0163,2025-03-04,Taiwan,Pizza Hut,34111.96
S0168,2025-03-04,Taiwan,Pizza Hut,16073.01
S0185,2025-03-04,Taiwan,Pizza Hut,27263.52
S0214,2025-03-04,Taiwan,Pizza Hut,21634.13
S0228,2025-03-04,Taiwan,Pizza Hut,20543.08
S0238,2025-03-04,Taiwan,Pizza Hut,34777.95
S0245,2025-03-04,Taiwan,Pizza Hut,14476.28
S0250,2025-03-04,Taiwan,Pizza Hut,25891.04
S0254,2025-03-04,Taiwan,Pizza Hut,41812.88
S0263,2025-03-04,Taiwan,Pizza Hut,46496.44
S0265,2025-03-04,Taiwan,Pizza Hut,22788.62
S0266,2025-03-04,Taiwan,Pizza Hut,17350.75
S0274,2025-03-04,Taiwan,Pizza Hut,37740.13
S0281,2025-03-04,Taiwan,Pizza Hut,17448.81
S0286,2025-03-04,Taiwan,Pizza Hut,19271.37
S0287,2025-03-04,Taiwan,Pizza Hut,15359.63
S0300,2025-03-04,Taiwan,Pizza Hut,22303.02
S0008,2025-03-05,Taiwan,Pizza Hut,91983.55
S0009,2025-03-05,Taiwan,Pizza Hut,38053.38
S0041,2025-03-05,Taiwan,Pizza Hut,27498.35
S0046,2025-03-05,Taiwan,Pizza Hut,25075.82
S0067,2025-03-05,Taiwan,Pizza Hut,32314.38
S0077,2025-03-05,Taiwan,Pizza Hut,29206.91
S0097,2025-03-05,Taiwan,Pizza Hut,30960.56
S0110,2025-03-05,Taiwan,Pizza Hut,34431.26
S0117,2025-03-05,Taiwan,Pizza Hut,55820.57
S0120,2025-03-05,Taiwan,Pizza Hut,27953.27
S0122,2025-03-05,Taiwan,Pizza Hut,38213.95
S0134,2025-03-05,Taiwan,Pizza Hut,50768.84
S0140,2025-03-05,Taiwan,Pizza Hut,19369.68
S0143,2025-03-05,Taiwan,Pizza Hut,31592.76
S0174,2025-03-05,Taiwan,Pizza Hut,49029.87
S0175,2025-03-05,Taiwan,Pizza Hut,23022.37
S0190,2025-03-05,Taiwan,Pizza Hut,34054.12
S0202,2025-03-05,Taiwan,Pizza Hut,36237.77
S0203,2025-03-05,Taiwan,Pizza Hut,47041.08
S0204,2025-03-05,Taiwan,Pizza Hut,29166.88
S0222,2025-03-05,Taiwan,Pizza Hut,10168.16
S0240,2025-03-05,Taiwan,Pizza Hut,32642.16
S0245,2025-03-05,Taiwan,Pizza Hut,15195.56
S0254,2025-03-05,Taiwan,Pizza Hut,20565.25
S0262,2025-03-05,Taiwan,Pizza Hut,31892.77
S0291,2025-03-05,Taiwan,Pizza Hut,55960.42
S0310,2025-03-05,Taiwan,Pizza Hut,25204.06
S0323,2025-03-05,Taiwan,Pizza Hut,40248.92
S0324,2025-03-05,Taiwan,Pizza Hut,19978.05
S0008,2025-03-06,Taiwan,Pizza Hut,57542.99
S0036,2025-03-06,Taiwan,Pizza Hut,46435.13
S0076,2025-03-06,Taiwan,Pizza Hut,42517.43
S0090,2025-03-06,Taiwan,Pizza Hut,47743.65
S0102,2025-03-06,Taiwan,Pizza Hut,26978.37
S0103,2025-03-06,Taiwan,Pizza Hut,44268.84
S0108,2025-03-06,Taiwan,Pizza Hut,30448.23
S0124,2025-03-06,Taiwan,Pizza Hut,58486.05
S0129,2025-03-06,Taiwan,Pizza Hut,25250.32
S0130,2025-03-06,Taiwan,Pizza Hut,52062.62
S0145,2025-03-06,Taiwan,Pizza Hut,42397.99
S0149,2025-03-06,Taiwan,Pizza Hut,34902.51
S0152,2025-03-06,Taiwan,Pizza Hut,30260.91
S0158,2025-03-06,Taiwan,Pizza Hut,28985.55
S0163,2025-03-06,Taiwan,Pizza Hut,21247.3
S0195,2025-03-06,Taiwan,Pizza Hut,35101.59
S0200,2025-03-06,Taiwan,Pizza Hut,22122.84
S0202,2025-03-06,Taiwan,Pizza Hut,46848.21
S0216,2025-03-06,Taiwan,Pizza Hut,21705.26
S0230,2025-03-06,Taiwan,Pizza Hut,25361.19
S0234,2025-03-06,Taiwan,Pizza Hut,23487.56
S0272,2025-03-06,Taiwan,Pizza Hut,29130.55
S0290,2025-03-06,Taiwan,Pizza Hut,24215.11
S0010,2025-03-07,Taiwan,Pizza Hut,44985.78
S0019,2025-03-07,Taiwan,Pizza Hut,35031.43
S0027,2025-03-07,Taiwan,Pizza Hut,33267.56
S0090,2025-03-07,Taiwan,Pizza Hut,61547.35
S0095,2025-03-07,Taiwan,Pizza Hut,49993.33
S0108,2025-03-07,Taiwan,Pizza Hut,52802.91
S0119,2025-03-07,Taiwan,Pizza Hut,33542.79
S0133,2025-03-07,Taiwan,Pizza Hut,44416.74
S0136,2025-03-07,Taiwan,Pizza Hut,63430.49
S0150,2025-03-07,Taiwan,Pizza Hut,43069.89
S0176,2025-03-07,Taiwan,Pizza Hut,51290.82
S0186,2025-03-07,Taiwan,Pizza Hut,35670.95
S0191,2025-03-07,Taiwan,Pizza Hut,28569.33
S0199,2025-03-07,Taiwan,Pizza Hut,44552.78
S0201,2025-03-07,Taiwan,Pizza Hut,25179.97
S0205,2025-03-07,Taiwan,Pizza Hut,37600.01
S0206,2025-03-07,Taiwan,Pizza Hut,33890.36
S0225,2025-03-07,Taiwan,Pizza Hut,61900.81
S0228,2025-03-07,Taiwan,Pizza Hut,27838.27
S0239,2025-03-07,Taiwan,Pizza Hut,44544.23
S0269,2025-03-07,Taiwan,Pizza Hut,43231.01
S0280,2025-03-07,Taiwan,Pizza Hut,16049.36
S0283,2025-03-07,Taiwan,Pizza Hut,40384.54
S0309,2025-03-07,Taiwan,Pizza Hut,70805.92
S0320,2025-03-07,Taiwan,Pizza Hut,35254.64
S0001,2025-03-08,Taiwan,Pizza Hut,12566.75
S0030,2025-03-08,Taiwan,Pizza Hut,75488.94
S0036,2025-03-08,Taiwan,Pizza Hut,65186.9
S0053,2025-03-08,Taiwan,Pizza Hut,66015.17
S0064,2025-03-08,Taiwan,Pizza Hut,78121.16
S0090,2025-03-08,Taiwan,Pizza Hut,100655.67
S0092,2025-03-08,Taiwan,Pizza Hut,80319.12
S0094,2025-03-08,Taiwan,Pizza Hut,60197.4
S0106,2025-03-08,Taiwan,Pizza Hut,110539.71
S0108,2025-03-08,Taiwan,Pizza Hut,72697.29
S0115,2025-03-08,Taiwan,Pizza Hut,98690.81
S0120,2025-03-08,Taiwan,Pizza Hut,48420.38
S0123,2025-03-08,Taiwan,Pizza Hut,101211.95
S0132,2025-03-08,Taiwan,Pizza Hut,81224.58
S0133,2025-03-08,Taiwan,Pizza Hut,106731.83
S0134,2025-03-08,Taiwan,Pizza Hut,60925.13
S0149,2025-03-08,Taiwan,Pizza Hut,74849.88
S0157,2025-03-08,Taiwan,Pizza Hut,53779.11
S0159,2025-03-08,Taiwan,Pizza Hut,70713.28
S0161,2025-03-08,Taiwan,Pizza Hut,69291.32
S0163,2025-03-08,Taiwan,Pizza Hut,46229.26
S0168,2025-03-08,Taiwan,Pizza Hut,91979.45
S0178,2025-03-08,Taiwan,Pizza Hut,68955.65
S0188,2025-03-08,Taiwan,Pizza Hut,41702.86
S0197,2025-03-08,Taiwan,Pizza Hut,47332.23
S0291,2025-03-08,Taiwan,Pizza Hut,84536.55
S0321,2025-03-08,Taiwan,Pizza Hut,41930.26
S0120,2025-03-09,Taiwan,Pizza Hut,74608.31
S0172,2025-03-09,Taiwan,Pizza Hut,55759.81
S0216,2025-03-09,Taiwan,Pizza Hut,48678.03
S0275,2025-03-09,Taiwan,Pizza Hut,29191.68
S0279,2025-03-09,Taiwan,Pizza Hut,41072.66
S0282,2025-03-09,Taiwan,Pizza Hut,38118.85
S0027,2025-03-10,Taiwan,Pizza Hut,29976.97
S0078,2025-03-10,Taiwan,Pizza Hut,30368.99
S0096,2025-03-10,Taiwan,Pizza Hut,44381.02
S0106,2025-03-10,Taiwan,Pizza Hut,41007.57
S0142,2025-03-10,Taiwan,Pizza Hut,29660.15
S0209,2025-03-10,Taiwan,Pizza Hut,20503.86
S0225,2025-03-10,Taiwan,Pizza Hut,29109.79
S0226,2025-03-10,Taiwan,Pizza Hut,11950.53
S0229,2025-03-10,Taiwan,Pizza Hut,22893.74
S0316,2025-03-10,Taiwan,Pizza Hut,21249.71
S0013,2025-03-11,Taiwan,Pizza Hut,43230.61
S0034,2025-03-11,Taiwan,Pizza Hut,23888.94
S0051,2025-03-11,Taiwan,Pizza Hut,30906.07
S0105,2025-03-11,Taiwan,Pizza Hut,30747.62
S0124,2025-03-11,Taiwan,Pizza Hut,30234.16
S0161,2025-03-11,Taiwan,Pizza Hut,33705.85
S0255,2025-03-11,Taiwan,Pizza Hut,27533.88
S0261,2025-03-11,Taiwan,Pizza Hut,21764.63
S0265,2025-03-11,Taiwan,Pizza Hut,25536.65
S0267,2025-03-11,Taiwan,Pizza Hut,16040.83
S0271,2025-03-11,Taiwan,Pizza Hut,24615.31
S0318,2025-03-11,Taiwan,Pizza Hut,29404.55
S0007,2025-03-12,Taiwan,Pizza Hut,39274.33
S0076,2025-03-12,Taiwan,Pizza Hut,57185.48
S0133,2025-03-12,Taiwan,Pizza Hut,28916.3
S0087,2025-02-22,Taiwan,Pizza Hut,63132.31
S0090,2025-02-22,Taiwan,Pizza Hut,77795.46
S0096,2025-02-22,Taiwan,Pizza Hut,84554.45
S0098,2025-02-22,Taiwan,Pizza Hut,96496.96
S0103,2025-02-22,Taiwan,Pizza Hut,61369.22
S0124,2025-02-22,Taiwan,Pizza Hut,80450.63
S0126,2025-02-22,Taiwan,Pizza Hut,72894.33
S0141,2025-02-22,Taiwan,Pizza Hut,96235.46
S0142,2025-02-22,Taiwan,Pizza Hut,58281.2
S0147,2025-02-22,Taiwan,Pizza Hut,95096.68
S0157,2025-02-22,Taiwan,Pizza Hut,59371.35
S0166,2025-02-22,Taiwan,Pizza Hut,66882.92
S0179,2025-02-22,Taiwan,Pizza Hut,56630.0
S0206,2025-02-22,Taiwan,Pizza Hut,40900.52
S0224,2025-02-22,Taiwan,Pizza Hut,65563.58
S0232,2025-02-22,Taiwan,Pizza Hut,52479.43
S0236,2025-02-22,Taiwan,Pizza Hut,43525.48
S0240,2025-02-22,Taiwan,Pizza Hut,64252.5
S0252,2025-02-22,Taiwan,Pizza Hut,62232.29
S0254,2025-02-22,Taiwan,Pizza Hut,92892.95
S0263,2025-02-22,Taiwan,Pizza Hut,84153.66
S0266,2025-02-22,Taiwan,Pizza Hut,71235.19
S0267,2025-02-22,Taiwan,Pizza Hut,41912.52
S0282,2025-02-22,Taiwan,Pizza Hut,53827.84
S0290,2025-02-22,Taiwan,Pizza Hut,53709.99
S0294,2025-02-22,Taiwan,Pizza Hut,59551.77
S0301,2025-02-22,Taiwan,Pizza Hut,60846.07
S0312,2025-02-22,Taiwan,Pizza Hut,30673.83
S0011,2025-02-23,Taiwan,Pizza Hut,87385.82
S0017,2025-02-23,Taiwan,Pizza Hut,154797.66
S0020,2025-02-23,Taiwan,Pizza Hut,91193.29
S0022,2025-02-23,Taiwan,Pizza Hut,87703.53
S0026,2025-02-23,Taiwan,Pizza Hut,102644.83
S0037,2025-02-23,Taiwan,Pizza Hut,92595.45
S0057,2025-02-23,Taiwan,Pizza Hut,96765.39
S0058,2025-02-23,Taiwan,Pizza Hut,78389.33
S0066,2025-02-23,Taiwan,Pizza Hut,106139.17
S0086,2025-02-23,Taiwan,Pizza Hut,103178.17
S0098,2025-02-23,Taiwan,Pizza Hut,66978.1
S0123,2025-02-23,Taiwan,Pizza Hut,88072.12
S0131,2025-02-23,Taiwan,Pizza Hut,101459.85
S0145,2025-02-23,Taiwan,Pizza Hut,67996.08
S0160,2025-02-23,Taiwan,Pizza Hut,70361.63
S0169,2025-02-23,Taiwan,Pizza Hut,93490.19
S0173,2025-02-23,Taiwan,Pizza Hut,85694.75
S0176,2025-02-23,Taiwan,Pizza Hut,104362.41
S0180,2025-02-23,Taiwan,Pizza Hut,80717.61
S0190,2025-02-23,Taiwan,Pizza Hut,80756.35
S0194,2025-02-23,Taiwan,Pizza Hut,74554.77
S0198,2025-02-23,Taiwan,Pizza Hut,107975.52
S0230,2025-02-23,Taiwan,Pizza Hut,87451.17
S0234,2025-02-23,Taiwan,Pizza Hut,89344.06
S0237,2025-02-23,Taiwan,Pizza Hut,78871.63
S0239,2025-02-23,Taiwan,Pizza Hut,80981.57
S0243,2025-02-23,Taiwan,Pizza Hut,52826.78
S0248,2025-02-23,Taiwan,Pizza Hut,73206.12
S0249,2025-02-23,Taiwan,Pizza Hut,70821.38
S0260,2025-02-23,Taiwan,Pizza Hut,82983.88
S0287,2025-02-23,Taiwan,Pizza Hut,42334.21
S0300,2025-02-23,Taiwan,Pizza Hut,65877.94
S0313,2025-02-23,Taiwan,Pizza Hut,46647.13
S0008,2025-02-24,Taiwan,Pizza Hut,32353.52
S0012,2025-02-24,Taiwan,Pizza Hut,30803.32
S0017,2025-02-24,Taiwan,Pizza Hut,34471.01
S0024,2025-02-24,Taiwan,Pizza Hut,51892.1
S0029,2025-02-24,Taiwan,Pizza Hut,33262.18
S0043,2025-02-24,Taiwan,Pizza Hut,53109.33
S0051,2025-02-24,Taiwan,Pizza Hut,28391.81
S0060,2025-02-24,Taiwan,Pizza Hut,36538.36
S0070,2025-02-24,Taiwan,Pizza Hut,49875.99
S0072,2025-02-24,Taiwan,Pizza Hut,14450.36
S0073,2025-02-24,Taiwan,Pizza Hut,17196.4
S0080,2025-02-24,Taiwan,Pizza Hut,41635.7
S0081,2025-02-24,Taiwan,Pizza Hut,18684.59
S0089,2025-02-24,Taiwan,Pizza Hut,34258.82
S0097,2025-02-24,Taiwan,Pizza Hut,34658.85
S0111,2025-02-24,Taiwan,Pizza Hut,31843.68
S0113,2025-02-24,Taiwan,Pizza Hut,33975.96
S0123,2025-02-24,Taiwan,Pizza Hut,40822.28
S0134,2025-02-24,Taiwan,Pizza Hut,29476.82
S0140,2025-02-24,Taiwan,Pizza Hut,26624.04
S0147,2025-02-24,Taiwan,Pizza Hut,25687.05
S0158,2025-02-24,Taiwan,Pizza Hut,23449.15
S0163,2025-02-24,Taiwan,Pizza Hut,17120.65
S0178,2025-02-24,Taiwan,Pizza Hut,16626.9
S0200,2025-02-24,Taiwan,Pizza Hut,16143.78
S0202,2025-02-24,Taiwan,Pizza Hut,31501.67
S0208,2025-02-24,Taiwan,Pizza Hut,12354.69
S0218,2025-02-24,Taiwan,Pizza Hut,24846.32
S0249,2025-02-24,Taiwan,Pizza Hut,26093.96
S0259,2025-02-24,Taiwan,Pizza Hut,22830.2
S0282,2025-02-24,Taiwan,Pizza Hut,22506.08
S0285,2025-02-24,Taiwan,Pizza Hut,18866.58
S0290,2025-02-24,Taiwan,Pizza Hut,21313.83
S0315,2025-02-24,Taiwan,Pizza Hut,30616.07
S0320,2025-02-24,Taiwan,Pizza Hut,15372.84
S0321,2025-02-24,Taiwan,Pizza Hut,16944.38
S0007,2025-02-25,Taiwan,Pizza Hut,50398.69
S0008,2025-02-25,Taiwan,Pizza Hut,68879.03
S0009,2025-02-25,Taiwan,Pizza Hut,60651.86
S0035,2025-02-25,Taiwan,Pizza Hut,42373.77
S0086,2025-02-25,Taiwan,Pizza Hut,36202.51
S0094,2025-02-25,Taiwan,Pizza Hut,34511.34
S0103,2025-02-25,Taiwan,Pizza Hut,27549.3
S0105,2025-02-25,Taiwan,Pizza Hut,41685.34
S0118,2025-02-25,Taiwan,Pizza Hut,31718.6
S0130,2025-02-25,Taiwan,Pizza Hut,45432.61
S0147,2025-02-25,Taiwan,Pizza Hut,30185.98
S0166,2025-02-25,Taiwan,Pizza Hut,35043.91
S0171,2025-02-25,Taiwan,Pizza Hut,22879.3
S0196,2025-02-25,Taiwan,Pizza Hut,23533.14
S0212,2025-02-25,Taiwan,Pizza Hut,43381.56
S0225,2025-02-25,Taiwan,Pizza Hut,39896.38
S0234,2025-02-25,Taiwan,Pizza Hut,13660.48
S0270,2025-02-25,Taiwan,Pizza Hut,14544.0
S0277,2025-02-25,Taiwan,Pizza Hut,35227.65
S0292,2025-02-25,Taiwan,Pizza Hut,28129.42
S0314,2025-02-25,Taiwan,Pizza Hut,20175.44
S0012,2025-02-26,Taiwan,Pizza Hut,51267.85
S0035,2025-02-26,Taiwan,Pizza Hut,62177.66
S0036,2025-02-26,Taiwan,Pizza Hut,44943.68
S0041,2025-02-26,Taiwan,Pizza Hut,52780.61
S0048,2025-02-26,Taiwan,Pizza Hut,60829.96
S0065,2025-02-26,Taiwan,Pizza Hut,35258.31
S0066,2025-02-26,Taiwan,Pizza Hut,38304.32
S0074,2025-02-26,Taiwan,Pizza Hut,57263.8
S0077,2025-02-26,Taiwan,Pizza Hut,31863.65
S0082,2025-02-26,Taiwan,Pizza Hut,42581.92
S0087,2025-02-26,Taiwan,Pizza Hut,31152.94
S0092,2025-02-26,Taiwan,Pizza Hut,49178.05
S0097,2025-02-26,Taiwan,Pizza Hut,53698.99
S0101,2025-02-26,Taiwan,Pizza Hut,71870.92
S0111,2025-02-26,Taiwan,Pizza Hut,62733.05
S0115,2025-02-26,Taiwan,Pizza Hut,42666.11
S0124,2025-02-26,Taiwan,Pizza Hut,40733.57
S0128,2025-02-26,Taiwan,Pizza Hut,32852.81
S0139,2025-02-26,Taiwan,Pizza Hut,27413.86
S0159,2025-02-26,Taiwan,Pizza Hut,65636.82
S0162,2025-02-26,Taiwan,Pizza Hut,47041.84
S0163,2025-02-26,Taiwan,Pizza Hut,25173.19
S0171,2025-02-26,Taiwan,Pizza Hut,20452.48
S0187,2025-02-26,Taiwan,Pizza Hut,20501.86
S0212,2025-02-26,Taiwan,Pizza Hut,56241.94
S0227,2025-02-26,Taiwan,Pizza Hut,28515.43
S0254,2025-02-26,Taiwan,Pizza Hut,24101.73
S0277,2025-02-26,Taiwan,Pizza Hut,42613.94
S0291,2025-02-26,Taiwan,Pizza Hut,46327.03
S0312,2025-02-26,Taiwan,Pizza Hut,24559.47
S0316,2025-02-26,Taiwan,Pizza Hut,24270.18
S0324,2025-02-26,Taiwan,Pizza Hut,32406.21
S0007,2025-02-27,Taiwan,Pizza Hut,85078.11
S0029,2025-02-27,Taiwan,Pizza Hut,57909.4
S0296,2025-02-27,Taiwan,Pizza Hut,27112.96
S0038,2025-02-28,Taiwan,Pizza Hut,60188.49
S0084,2025-02-28,Taiwan,Pizza Hut,61506.13
S0209,2025-02-28,Taiwan,Pizza Hut,57721.01
S0240,2025-02-28,Taiwan,Pizza Hut,64714.45
